"","x","y","distN","distE","sector","angle"
"332",205500,90500,0.148582961004277,0.376327906895634,"S",-1.90918415581749
"333",205500,91500,0.148970958479011,0.375351065575669,"S",-1.91200359185329
"334",206500,50500,0.139392739716081,0.567668849846375,"S",-1.3853010710015
"335",206500,51500,0.140329448481749,0.56864569116634,"S",-1.38220723951891
"336",206500,91500,0.149907667244679,0.374946444652653,"S",-1.91387239929474
"337",207500,49500,0.138844028425146,0.567096629449426,"S",-1.38710760597037
"338",207500,50500,0.139780737190814,0.568073470769391,"S",-1.38402107695953
"339",207500,51500,0.140717445956482,0.569050312089356,"S",-1.38092207848983
"340",207500,91500,0.150844376010347,0.374541823729637,"S",-1.91574872215955
"341",207500,92500,0.151232373485081,0.373564982409672,"S",-1.91858042811665
"342",208500,48500,0.138295317134211,0.566524409052477,"S",-1.38890986779729
"343",208500,49500,0.13923202589988,0.567501250372442,"S",-1.38583063554287
"344",208500,51500,0.141105443431216,0.569454933012372,"S",-1.37963477531362
"345",208500,92500,0.152169082250749,0.373160361486656,"S",-1.92047014630271
"346",209500,48500,0.138683314608945,0.566929029975493,"S",-1.38763591858297
"347",209500,92500,0.153105791016417,0.372755740563641,"S",-1.92236744804239
"348",209500,93500,0.153493788491151,0.371778899243676,"S",-1.92521128226167
"349",209500,94500,0.153881785965884,0.37080205792371,"S",-1.92805549949022
"350",210500,48500,0.139071312083678,0.567333650898509,"S",-1.38635983329999
"351",210500,94500,0.154818494731553,0.370397437000695,"S",-1.92997203926142
"352",211500,143500,0.185741305577858,0.3378145635661,"S W",-2.0472320868919
"353",211500,144500,0.186678014343526,0.338219184489116,"S W",-2.04743067831382
"354",211500,145500,0.187614723109195,0.337912741064884,"S W",-2.04942549759127
"355",211500,146500,0.188551431874863,0.336935899744919,"S W",-2.05311906264119
"356",211500,147500,0.189488140640531,0.335959058424954,"S W",-2.05682055273975
"357",211500,148500,0.190424849406199,0.334982217104989,"S W",-2.06052989166784
"358",211500,149500,0.191361558171868,0.334577596181973,"S W",-2.06280784356118
"359",211500,48500,0.139459309558412,0.567738271821525,"S",-1.38508161073783
"360",211500,49500,0.14039601832408,0.56871511314149,"S",-1.38198689293602
"361",211500,94500,0.155755203497221,0.369992816077679,"S",-1.9318962322401
"362",211500,95500,0.156143200971954,0.369015974757714,"S",-1.93475232221656
"363",211500,96500,0.156531198446688,0.368039133437749,"S",-1.93760864276352
"364",211500,97500,0.156919195921421,0.367062292117784,"S",-1.94046514729705
"365",212500,142500,0.185192594286924,0.336433101323119,"S W",-2.04998312351452
"366",212500,143500,0.186129303052592,0.336837722246135,"S W",-2.05018900040541
"367",212500,149500,0.191749555646601,0.333600754862008,"S W",-2.06578893725303
"368",212500,49500,0.140784015798814,0.569119734064506,"S",-1.38070136445065
"369",212500,97500,0.15785590468709,0.366657671194768,"S",-1.94241424528193
"370",212500,98500,0.158243902161823,0.365680829874803,"S",-1.94527656486791
"371",213500,142500,0.185580591761657,0.335456260003154,"S W",-2.05292984875479
